CMS Code,Carrier,Plan Name,Year,Benefit,Value,Source,Verified By,Verified Date,Notes
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Chiropractic,$15,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Podiatry,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Other professional,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Inpatient hospital,"$2,241 per stay",FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-100,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Home health,20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Outpatient hospital,0% - 50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Outpatient surgery (ASC),50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Outpatient surgery (ASC),50% coinsurance,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Outpatient surgery (hospital),20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Observation services,50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Emergency room,$115,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Emergency room,$115 copay,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Urgent care,0% - 20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Ambulance (ground),0% - 50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Ambulance (air),50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Transportation,0% - 50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Lab services,0% - 50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Lab services,50% coinsurance,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Diagnostic radiology,50%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Renal dialysis,20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Durable medical equipment,20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Prosthetics,0% - 20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Diabetic supplies,20%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Physical therapy,0% - 30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Occupational therapy,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Cardiac rehab,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Pulmonary rehab,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Mental health (individual),30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Mental health (group),30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Substance abuse (individual),30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Partial hospitalization,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Rx deductible,$615 (tiers 6 exempt),CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Rx deductible,$461 tiers 3-5,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $0 / 15% / 25% / 26%,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Dental - allowance,"$3,000 per year",CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Dental - allowance,"$3,000 per year (Network-based)",FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Dental - preventive,30%,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Vision - eyeglasses,$300 per year,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,Hearing aids,$399 - $699 (2 per year),CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2026,OTC allowance,$50 per visit,CMS,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,OTC allowance,$50 per quarter,FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Service area,"Charlotte (Alexander, Anson, Cabarrus, Caldwell, Catawba, Cleveland, Gaston, Iredell, Lincoln, Mecklenburg, Montgomery, Rowan, Stanly, Union); Greensboro (Alamance, Caswell, Guilford, Person, Randolph, Rockingham); Northwest North Carolina (Alleghany, Ashe, Surry, Wilkes); Western North Carolina (Avery, Buncombe, Burke, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Yancey); Wilmington (Bladen, Brunswick, Columbus, New Hanover, Pender); Winston- Salem (Davidson, Davie, Forsyth, Stokes, Yadkin)",FL,,,
H5299-015-000,Devoted,DEVOTED C-SNP PLUS 015 NC (HMO C-SNP),2027,Key notes,"Members with Full Medicaid or QMB typically pay $0 for Medicare-covered services due to cost-share protections. Standard medical cost shares for all others. Extra Help members pay standard LIS cost shares. To avoid disenrollment, members must submit their portion of the C-SNP form with their enrollment form, and have their provider complete their section within 2 months. The Food & Home Card is only for chronically ill members who meet specific health criteria (see SB/EOC for details). We proactively review health records to check eligibility. Completing an HRA can help speed up this process.",FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Premium,$36.20,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Premium,$0.00,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Medical deductible,$0,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Max out-of-pocket,"$4,900",CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Max out-of-pocket,"$5,400",FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,PCP,$0 copay,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Specialist,$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Specialist,$40 copay,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Referrals,No,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Telehealth,$0 - $45,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Chiropractic,$15,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Podiatry,$30 - $50,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Other professional,$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Inpatient hospital,$405 days 1-6 / $0 days 7-90,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Inpatient hospital,"$410 per day for days 1-6, $0 days 7+",FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Inpatient psychiatric,$405 days 1-5 / $0 days 6-90,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-100,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Home health,$60,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Outpatient hospital,$0 - $95,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Outpatient surgery (ASC),$0 - $300,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Outpatient surgery (ASC),$410-$510 copay,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Outpatient surgery (hospital),20%,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Observation services,$0 - $20,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Emergency room,$130,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Emergency room,$130 copay,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Urgent care,$0 - $45,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Ambulance (ground),$0 - $505,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Ambulance (air),$405,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Transportation,$0 - $405,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Lab services,$0 - $325,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Lab services,$0 copay,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Diagnostic radiology,20%,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Renal dialysis,20%,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Durable medical equipment,20% - 50%,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Prosthetics,0% - 20%,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Diabetic supplies,0% - 50%,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Physical therapy,$0 - $30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Occupational therapy,$30 - $50,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Cardiac rehab,$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Pulmonary rehab,$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Mental health (individual),$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Mental health (group),$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Substance abuse (individual),$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Partial hospitalization,$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Rx deductible,$615 (tiers 6 exempt),CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Rx deductible,$461 tiers 3-5,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $0 / 15% / 25% / 26%,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Dental - allowance,"$2,000 per year",CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Dental - allowance,"$2,000 per year (Network-based)",FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Dental - preventive,$30,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Vision - eyeglasses,$300 per year,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,Hearing aids,$399 - $699 (2 per year),CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2026,OTC allowance,$50 per visit,CMS,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,OTC allowance,$50 per quarter,FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Service area,"Charlotte (Alexander, Anson, Cabarrus, Caldwell, Catawba, Cleveland, Gaston, Iredell, Lincoln, Mecklenburg, Montgomery, Rowan, Stanly, Union)",FL,,,
H5299-016-000,Devoted,DEVOTED C-SNP ENHANCED 016 NC (HMO C-SNP),2027,Key notes,"LIS members pay the lower of their LIS cost share or Part D plan copay. To avoid disenrollment, members must submit their portion of the C-SNP form with their enrollment form, and have their provider complete their section within 2 months. The Food & Home Card is only for chronically ill members who meet specific health criteria (see SB/EOC for details). We proactively review health records to check eligibility. Completing an HRA can help speed up this process.",FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Premium,$36.20,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Premium,$0.00,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Medical deductible,$0,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Max out-of-pocket,"$4,800",CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Max out-of-pocket,"$4,800",FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,PCP,$0 copay,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Specialist,$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Specialist,$30 copay,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Referrals,No,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Telehealth,$0 - $45,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Chiropractic,$15,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Podiatry,$30 - $50,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Other professional,$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Inpatient hospital,$405 days 1-6 / $0 days 7-90,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Inpatient hospital,"$405 per day for days 1-5, $0 days 6+",FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Inpatient psychiatric,$405 days 1-5 / $0 days 6-90,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-100,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Home health,$60,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Outpatient hospital,$0 - $95,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Outpatient surgery (ASC),$0 - $300,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Outpatient surgery (ASC),$405-$505 copay,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Outpatient surgery (hospital),20%,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Observation services,$0 - $20,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Emergency room,$130,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Emergency room,$130 copay,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Urgent care,$0 - $45,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Ambulance (ground),$0 - $505,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Ambulance (air),$405,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Transportation,$0 - $405,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Lab services,$0 - $325,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Lab services,$0 copay,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Diagnostic radiology,20%,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Renal dialysis,20%,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Durable medical equipment,20% - 50%,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Prosthetics,0% - 20%,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Diabetic supplies,0% - 50%,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Physical therapy,$0 - $30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Occupational therapy,$30 - $50,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Cardiac rehab,$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Pulmonary rehab,$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Mental health (individual),$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Mental health (group),$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Substance abuse (individual),$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Partial hospitalization,$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Wellness programs,$150 per year,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Rx deductible,$615 (tiers 6 exempt),CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Rx deductible,$461 tiers 3-5,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Rx retail (30-day),$0 / $0 / 15% / 25% / 26%,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Dental - allowance,"$2,000 per year",CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Dental - allowance,"$2,000 per year (Network-based)",FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Dental - preventive,$30,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Vision - eyeglasses,$300 per year,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,Hearing aids,$399 - $699 (2 per year),CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Hearing aids,$399-$699 copay per aid,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2026,OTC allowance,$50 per visit,CMS,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,OTC allowance,$50 per quarter,FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Service area,"Greensboro (Alamance, Caswell, Guilford, Person, Randolph, Rockingham); Winston-Salem (Davidson, Davie, Forsyth, Stokes, Yadkin)",FL,,,
H5299-017-000,Devoted,DEVOTED C-SNP ENHANCED 017 NC (HMO C-SNP),2027,Key notes,"LIS members pay the lower of their LIS cost share or Part D plan copay. To avoid disenrollment, members must submit their portion of the C-SNP form with their enrollment form, and have their provider complete their section within 2 months. The Food & Home Card is only for chronically ill members who meet specific health criteria (see SB/EOC for details). We proactively review health records to check eligibility. Completing an HRA can help speed up this process.",FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Premium,$36.20,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Premium,$0.00,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Medical deductible,$0,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Max out-of-pocket,"$5,600",CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Max out-of-pocket,"$5,600",FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,PCP,$0 copay,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Specialist,$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Specialist,$30 copay,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Referrals,No,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Telehealth,$0 - $45,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Chiropractic,$15,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Podiatry,$30 - $50,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Other professional,$30,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Inpatient hospital,$475 days 1-5 / $0 days 6-90,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Inpatient hospital,"$475 per day for days 1-5, $0 days 6+",FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Inpatient psychiatric,$475 days 1-4 / $0 days 5-90,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-100,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Home health,$60,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Outpatient hospital,$0 - $95,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Outpatient surgery (ASC),$0 - $300,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Outpatient surgery (ASC),$475-$575 copay,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Outpatient surgery (hospital),20%,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Observation services,$0 - $20,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Emergency room,$130,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2027,Emergency room,$130 copay,FL,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Urgent care,$0 - $45,CMS,,,
H5299-018-000,Devoted,DEVOTED C-SNP ENHANCED 018 NC (HMO C-SNP),2026,Ambulance (ground),$0 - $575,CMS,,,
